Info 0    [22:21:37.209] Starting TS Server
Info 2219 [00:51:25.415] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 528 structureChanged: false structureIsReused:: Completely Elapsed: 5.062566004693508ms
Info 2220 [00:51:25.415] Different program with same set of files
Info 2221 [00:51:25.563] getCompletionData: Get current token: 0.025176994502544403
Info 2222 [00:51:25.563] getCompletionData: Is inside comment: 0.006641998887062073
Info 2223 [00:51:25.563] getCompletionData: Get previous token: 0.050485000014305115
Info 2224 [00:51:25.563] getCompletionsAtPosition: isCompletionListBlocker: 0.13718800246715546
Info 2225 [00:51:25.567] getExportInfoMap: cache hit
Info 2226 [00:51:25.578] collectAutoImports: resolved 1 module specifiers, plus 0 ambient and 0 from cache
Info 2227 [00:51:25.578] collectAutoImports: response is complete
Info 2228 [00:51:25.578] collectAutoImports: 9.937719002366066
Info 2229 [00:51:25.578] getCompletionData: Semantic work: 14.79712399840355
Info 2230 [00:51:25.589] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.23589900135994
Info 2231 [00:51:25.815] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2232 [00:51:25.826] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 529 structureChanged: false structureIsReused:: Completely Elapsed: 10.580435000360012ms
Info 2233 [00:51:25.826] Different program with same set of files
Info 2234 [00:51:26.183] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2235 [00:51:26.193] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 530 structureChanged: false structureIsReused:: Completely Elapsed: 9.343164004385471ms
Info 2236 [00:51:26.193] Different program with same set of files
Info 2237 [00:51:26.266] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2238 [00:51:26.272] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 531 structureChanged: false structureIsReused:: Completely Elapsed: 6.49150600284338ms
Info 2239 [00:51:26.272] Different program with same set of files
Info 2240 [00:51:26.781] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2241 [00:51:26.788] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 532 structureChanged: false structureIsReused:: Completely Elapsed: 7.466743998229504ms
Info 2242 [00:51:26.788] Different program with same set of files
Info 2243 [00:51:27.665] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2244 [00:51:27.724] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 533 structureChanged: true structureIsReused:: SafeModules Elapsed: 58.29429700225592ms
Info 2245 [00:51:27.724] Different program with same set of files
Info 2246 [00:51:29.663] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2247 [00:51:29.672] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 534 structureChanged: false structureIsReused:: Completely Elapsed: 9.30511300265789ms
Info 2248 [00:51:29.672] Different program with same set of files
Info 2249 [00:51:35.739] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2250 [00:51:35.746] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 535 structureChanged: false structureIsReused:: Completely Elapsed: 7.6041119992733ms
Info 2251 [00:51:35.746] Different program with same set of files
Info 2252 [00:51:36.496] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2253 [00:51:36.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 536 structureChanged: true structureIsReused:: SafeModules Elapsed: 62.93739600479603ms
Info 2254 [00:51:36.559] Different program with same set of files
Info 2255 [00:51:36.878] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2256 [00:51:36.890] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 537 structureChanged: false structureIsReused:: Completely Elapsed: 12.572319999337196ms
Info 2257 [00:51:36.890] Different program with same set of files
Info 2258 [00:51:37.188] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2259 [00:51:37.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 538 structureChanged: false structureIsReused:: Completely Elapsed: 4.962437994778156ms
Info 2260 [00:51:37.194] Different program with same set of files
Info 2261 [00:51:37.254] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2262 [00:51:37.258] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 539 structureChanged: false structureIsReused:: Completely Elapsed: 4.138702005147934ms
Info 2263 [00:51:37.258] Different program with same set of files
Info 2264 [00:51:37.570] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2265 [00:51:37.575] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 540 structureChanged: false structureIsReused:: Completely Elapsed: 5.103841997683048ms
Info 2266 [00:51:37.575] Different program with same set of files
Info 2267 [00:51:37.625] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2268 [00:51:37.629] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 541 structureChanged: false structureIsReused:: Completely Elapsed: 4.409601002931595ms
Info 2269 [00:51:37.629] Different program with same set of files
Info 2270 [00:51:37.896] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2271 [00:51:37.901] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 542 structureChanged: false structureIsReused:: Completely Elapsed: 5.703727997839451ms
Info 2272 [00:51:37.901] Different program with same set of files
Info 2273 [00:51:37.968] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2274 [00:51:37.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 543 structureChanged: false structureIsReused:: Completely Elapsed: 9.246882997453213ms
Info 2275 [00:51:37.977] Different program with same set of files
Info 2276 [00:51:38.111] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2277 [00:51:38.117] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 544 structureChanged: false structureIsReused:: Completely Elapsed: 6.001567006111145ms
Info 2278 [00:51:38.117] Different program with same set of files
Info 2279 [00:51:38.292] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2280 [00:51:38.296] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 545 structureChanged: false structureIsReused:: Completely Elapsed: 3.817831002175808ms
Info 2281 [00:51:38.296] Different program with same set of files
Info 2282 [00:51:38.642] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2283 [00:51:38.646] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 546 structureChanged: false structureIsReused:: Completely Elapsed: 3.672257997095585ms
Info 2284 [00:51:38.646] Different program with same set of files
Info 2285 [00:51:41.493] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2286 [00:51:41.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 547 structureChanged: false structureIsReused:: Completely Elapsed: 11.005952998995781ms
Info 2287 [00:51:41.504] Different program with same set of files
Info 2288 [00:51:41.760] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2289 [00:51:41.767] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 548 structureChanged: false structureIsReused:: Completely Elapsed: 6.659871004521847ms
Info 2290 [00:51:41.767] Different program with same set of files
Info 2291 [00:51:42.556] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2292 [00:51:42.567] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 549 structureChanged: false structureIsReused:: Completely Elapsed: 10.370781004428864ms
Info 2293 [00:51:42.567] Different program with same set of files
Info 2294 [00:51:44.816] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2295 [00:51:44.830] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 550 structureChanged: false structureIsReused:: Completely Elapsed: 13.623571999371052ms
Info 2296 [00:51:44.830] Different program with same set of files
Info 2297 [00:51:44.984] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2298 [00:51:44.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 551 structureChanged: false structureIsReused:: Completely Elapsed: 7.098123997449875ms
Info 2299 [00:51:44.992] Different program with same set of files
Info 2300 [00:51:45.291] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2301 [00:51:45.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 552 structureChanged: false structureIsReused:: Completely Elapsed: 6.2329099997878075ms
Info 2302 [00:51:45.297] Different program with same set of files
Info 2303 [00:51:45.516] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2304 [00:51:45.529] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 553 structureChanged: false structureIsReused:: Completely Elapsed: 12.827980004251003ms
Info 2305 [00:51:45.529] Different program with same set of files
Info 2306 [00:51:45.701] getCompletionData: Get current token: 0.009346999228000641
Info 2307 [00:51:45.701] getCompletionData: Is inside comment: 0.0029850006103515625
Info 2308 [00:51:45.701] getCompletionData: Get previous token: 0.029034003615379333
Info 2309 [00:51:45.701] getCompletionsAtPosition: isCompletionListBlocker: 0.004047997295856476
Info 2310 [00:51:45.704] getExportInfoMap: cache hit
Info 2311 [00:51:45.710] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1 from cache
Info 2312 [00:51:45.710] collectAutoImports: response is complete
Info 2313 [00:51:45.710] collectAutoImports: 5.6142600029706955
Info 2314 [00:51:45.710] getCompletionData: Semantic work: 8.430853001773357
Info 2315 [00:51:45.721] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.441875003278255
Info 2316 [00:51:45.756] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2317 [00:51:45.761] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 554 structureChanged: false structureIsReused:: Completely Elapsed: 4.899971000850201ms
Info 2318 [00:51:45.761] Different program with same set of files
Info 2319 [00:51:46.317] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2320 [00:51:46.322] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 555 structureChanged: false structureIsReused:: Completely Elapsed: 4.751892998814583ms
Info 2321 [00:51:46.322] Different program with same set of files
Info 2322 [00:51:47.688] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2323 [00:51:47.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 556 structureChanged: false structureIsReused:: Completely Elapsed: 10.53362699598074ms
Info 2324 [00:51:47.698] Different program with same set of files
Info 2325 [00:51:52.439] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2326 [00:51:52.446] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 557 structureChanged: false structureIsReused:: Completely Elapsed: 6.776500001549721ms
Info 2327 [00:51:52.446] Different program with same set of files
Info 2328 [00:51:52.858] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2329 [00:51:52.864] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 558 structureChanged: false structureIsReused:: Completely Elapsed: 6.501664005219936ms
Info 2330 [00:51:52.864] Different program with same set of files
Info 2331 [00:51:53.410] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2332 [00:51:53.418] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 559 structureChanged: false structureIsReused:: Completely Elapsed: 8.107727006077766ms
Info 2333 [00:51:53.418] Different program with same set of files
Info 2334 [00:51:54.698] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2335 [00:51:54.709] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 560 structureChanged: false structureIsReused:: Completely Elapsed: 11.223740994930267ms
Info 2336 [00:51:54.709] Different program with same set of files
Info 2337 [00:51:55.607] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2338 [00:51:55.618] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 561 structureChanged: false structureIsReused:: Completely Elapsed: 10.083241999149323ms
Info 2339 [00:51:55.618] Different program with same set of files
Info 2340 [00:51:55.964] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2341 [00:51:55.970] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 562 structureChanged: false structureIsReused:: Completely Elapsed: 5.082332998514175ms
Info 2342 [00:51:55.970] Different program with same set of files
Info 2343 [01:05:35.639] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2344 [01:05:35.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 563 structureChanged: false structureIsReused:: Completely Elapsed: 11.296577997505665ms
Info 2345 [01:05:35.651] Different program with same set of files
Info 2346 [01:05:35.984] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2347 [01:05:35.993] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 564 structureChanged: false structureIsReused:: Completely Elapsed: 8.978730000555515ms
Info 2348 [01:05:35.993] Different program with same set of files
Info 2349 [01:05:36.058] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2350 [01:05:36.062] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 565 structureChanged: false structureIsReused:: Completely Elapsed: 4.599467001855373ms
Info 2351 [01:05:36.062] Different program with same set of files
Info 2352 [01:05:36.234] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2353 [01:05:36.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 566 structureChanged: false structureIsReused:: Completely Elapsed: 5.98004599660635ms
Info 2354 [01:05:36.241] Different program with same set of files
Info 2355 [01:05:36.304] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2356 [01:05:36.308] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 567 structureChanged: false structureIsReused:: Completely Elapsed: 4.219443999230862ms
Info 2357 [01:05:36.308] Different program with same set of files
Info 2358 [01:05:36.509] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2359 [01:05:36.513] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 568 structureChanged: false structureIsReused:: Completely Elapsed: 4.654699996113777ms
Info 2360 [01:05:36.513] Different program with same set of files
Info 2361 [01:05:36.571] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2362 [01:05:36.578] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 569 structureChanged: false structureIsReused:: Completely Elapsed: 6.3029420003294945ms
Info 2363 [01:05:36.578] Different program with same set of files
Info 2364 [01:05:36.830] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2365 [01:05:36.836] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 570 structureChanged: false structureIsReused:: Completely Elapsed: 6.679719001054764ms
Info 2366 [01:05:36.836] Different program with same set of files
Info 2367 [01:05:36.955] getCompletionData: Get current token: 0.01962599903345108
Info 2368 [01:05:36.955] getCompletionData: Is inside comment: 0.0036770030856132507
Info 2369 [01:05:36.955] getCompletionData: Get previous token: 0.06159500032663345
Info 2370 [01:05:36.955] getCompletionsAtPosition: isCompletionListBlocker: 0.005589999258518219
Info 2371 [01:05:36.956] getCompletionData: Semantic work: 0.9941649958491325
Info 2372 [01:05:36.956] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.1196339949965477
Info 2373 [01:07:29.075] DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 2374 [01:07:29.075] Elapsed:: 0.5701590031385422ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 2375 [01:07:29.075] DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2376 [01:07:29.076] Elapsed:: 0.5814610049128532ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2377 [01:07:36.730] DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 2378 [01:07:36.730] Elapsed:: 0.06483200192451477ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 2379 [01:07:36.730] DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2380 [01:07:36.730] Elapsed:: 0.023023001849651337ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets/data.js 0:: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2381 [09:29:05.248] DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets :: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 2382 [09:29:05.248] Elapsed:: 0.048761993646621704ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets :: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 2383 [09:29:05.248] DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets :: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2384 [09:29:05.248] Elapsed:: 0.013015002012252808ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/airbnb-experiences-clone/src/assets :: WatchInfo: /home/hamza/dev/react/airbnb-experiences-clone/src/assets 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2385 [09:29:06.501] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2386 [09:29:06.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: true structureIsReused:: SafeModules Elapsed: 52.64375899732113ms
Info 2387 [09:29:06.554] Different program with same set of files
Info 2388 [09:29:06.554] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2389 [09:29:06.594] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 571 structureChanged: true structureIsReused:: SafeModules Elapsed: 39.48700200021267ms
Info 2390 [09:29:06.594] Different program with same set of files
Info 2391 [09:29:08.752] Before ensureProjectForOpenFiles:
Info 2392 [09:29:08.752] After ensureProjectForOpenFiles:
Info 2393 [09:29:08.753] got projects updated in background, updating diagnostics for /home/hamza/dev/react/airbnb-experiences-clone/src/components/navbar.jsx,/home/hamza/dev/react/airbnb-experiences-clone/src/components/card.jsx
Info 2394 [09:29:29.872] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2395 [09:29:29.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 572 structureChanged: false structureIsReused:: Completely Elapsed: 11.077526986598969ms
Info 2396 [09:29:29.883] Different program with same set of files
Info 2397 [09:29:30.417] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2398 [09:29:30.429] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 573 structureChanged: false structureIsReused:: Completely Elapsed: 12.397461995482445ms
Info 2399 [09:29:30.429] Different program with same set of files
Info 2400 [09:29:30.554] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2401 [09:29:30.566] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 574 structureChanged: false structureIsReused:: Completely Elapsed: 12.287846997380257ms
Info 2402 [09:29:30.566] Different program with same set of files
Info 2403 [09:29:30.736] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2404 [09:29:30.747] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 575 structureChanged: false structureIsReused:: Completely Elapsed: 10.853956997394562ms
Info 2405 [09:29:30.747] Different program with same set of files
Info 2406 [09:29:31.193] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2407 [09:29:31.205] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 576 structureChanged: false structureIsReused:: Completely Elapsed: 11.853040993213654ms
Info 2408 [09:29:31.205] Different program with same set of files
Info 2409 [09:29:31.394] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2410 [09:29:31.407] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 577 structureChanged: false structureIsReused:: Completely Elapsed: 12.664352998137474ms
Info 2411 [09:29:31.407] Different program with same set of files
Info 2412 [09:29:31.577] getCompletionData: Get current token: 0.008766010403633118
Info 2413 [09:29:31.577] getCompletionData: Is inside comment: 0.0019329935312271118
Info 2414 [09:29:31.577] getCompletionData: Get previous token: 0.018804997205734253
Info 2415 [09:29:31.577] getCompletionsAtPosition: isCompletionListBlocker: 0.21019399166107178
Info 2416 [09:29:31.577] Returning an empty list because completion was requested in an invalid position.
Info 2417 [09:29:31.600] getCompletionData: Get current token: 0.011420994997024536
Info 2418 [09:29:31.600] getCompletionData: Is inside comment: 0.0028949975967407227
Info 2419 [09:29:31.600] getCompletionData: Get previous token: 0.02671000361442566
Info 2420 [09:29:31.600] getCompletionsAtPosition: isCompletionListBlocker: 0.006041005253791809
Info 2421 [09:29:31.601] Returning an empty list because completion was requested in an invalid position.
Info 2422 [09:29:31.603] getCompletionData: Get current token: 0.007753998041152954
Info 2423 [09:29:31.604] getCompletionData: Is inside comment: 0.0016430020332336426
Info 2424 [09:29:31.604] getCompletionData: Get previous token: 0.016832008957862854
Info 2425 [09:29:31.604] getCompletionsAtPosition: isCompletionListBlocker: 0.005188986659049988
Info 2426 [09:29:31.604] Returning an empty list because completion was requested in an invalid position.
Info 2427 [09:29:31.815] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2428 [09:29:31.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 578 structureChanged: false structureIsReused:: Completely Elapsed: 15.97682599723339ms
Info 2429 [09:29:31.832] Different program with same set of files
Info 2430 [09:29:31.997] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2431 [09:29:32.011] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 579 structureChanged: false structureIsReused:: Completely Elapsed: 14.507109999656677ms
Info 2432 [09:29:32.012] Different program with same set of files
Info 2433 [09:29:32.210] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2434 [09:29:32.220] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 580 structureChanged: false structureIsReused:: Completely Elapsed: 9.83125901222229ms
Info 2435 [09:29:32.220] Different program with same set of files
Info 2436 [09:29:32.343] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2437 [09:29:32.351] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 581 structureChanged: false structureIsReused:: Completely Elapsed: 8.26655499637127ms
Info 2438 [09:29:32.351] Different program with same set of files
Info 2439 [09:29:32.508] getCompletionData: Get current token: 0.008785992860794067
Info 2440 [09:29:32.508] getCompletionData: Is inside comment: 0.001833990216255188
Info 2441 [09:29:32.508] getCompletionData: Get previous token: 0.018624991178512573
Info 2442 [09:29:32.508] getCompletionsAtPosition: isCompletionListBlocker: 0.004978999495506287
Info 2443 [09:29:32.508] Returning an empty list because completion was requested in an invalid position.
Info 2444 [09:29:33.103] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2445 [09:29:33.112] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 582 structureChanged: false structureIsReused:: Completely Elapsed: 8.905212998390198ms
Info 2446 [09:29:33.112] Different program with same set of files
Info 2447 [09:29:42.096] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2448 [09:29:42.133] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 583 structureChanged: true structureIsReused:: SafeModules Elapsed: 36.47319899499416ms
Info 2449 [09:29:42.133] Different program with same set of files
Info 2450 [09:29:42.448] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2451 [09:29:42.496] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 584 structureChanged: true structureIsReused:: SafeModules Elapsed: 48.08034999668598ms
Info 2452 [09:29:42.496] Different program with same set of files
Info 2453 [09:29:42.497] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2454 [09:29:42.526] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 585 structureChanged: true structureIsReused:: SafeModules Elapsed: 29.271020993590355ms
Info 2455 [09:29:42.526] Different program with same set of files
Info 2456 [09:29:42.791] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2457 [09:29:42.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 586 structureChanged: true structureIsReused:: SafeModules Elapsed: 54.6173799932003ms
Info 2458 [09:29:42.846] Different program with same set of files
Info 2459 [09:29:43.150] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2460 [09:29:43.180] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 587 structureChanged: true structureIsReused:: SafeModules Elapsed: 30.233636990189552ms
Info 2461 [09:29:43.180] Different program with same set of files
Info 2462 [09:29:43.303] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2463 [09:29:43.331] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 588 structureChanged: true structureIsReused:: SafeModules Elapsed: 27.836008995771408ms
Info 2464 [09:29:43.331] Different program with same set of files
Info 2465 [09:29:43.394] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2466 [09:29:43.416] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 589 structureChanged: true structureIsReused:: SafeModules Elapsed: 22.664770007133484ms
Info 2467 [09:29:43.416] Different program with same set of files
Info 2468 [09:29:43.778] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2469 [09:29:43.801] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 590 structureChanged: true structureIsReused:: SafeModules Elapsed: 23.52065499126911ms
Info 2470 [09:29:43.801] Different program with same set of files
Info 2471 [09:29:51.646] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2472 [09:29:51.706] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 591 structureChanged: true structureIsReused:: SafeModules Elapsed: 60.18438300490379ms
Info 2473 [09:29:51.706] Different program with same set of files
Info 2474 [09:30:03.772] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2475 [09:30:03.783] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 592 structureChanged: false structureIsReused:: Completely Elapsed: 10.986777007579803ms
Info 2476 [09:30:03.783] Different program with same set of files
Info 2477 [09:30:04.124] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2478 [09:30:04.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 593 structureChanged: false structureIsReused:: Completely Elapsed: 4.055326998233795ms
